Trip_ID,Rider_ID,Driver_ID,Trip_Date,Trip_Time,Day_of_Week,Pickup_Location,Dropoff_Location,City,Service_Type,Distance_KM,Duration_Minutes,Base_Fare_SAR,Surge_Multiplier,Final_Fare_SAR,Payment_Method,Status,Cancellation_Reason,Driver_Rating,Rider_Rating,Is_Peak_Hour
TRP00000122,RDR000066,DRV00311,12/17/2025 0:00,0.296527778,Wednesday,King Khalid International Airport,Diriyah,Riyadh,UberXL,24.3,115,83.95,1,83.95,Mada,Cancelled,Payment Issue,3.9,4,1
TRP00000123,RDR000066,DRV00227,12/18/2025 0:00,0.956944444,Thursday,Panorama Mall,Diriyah,Riyadh,UberX,7.8,17,36.99,1.82,67.32,Mada,Completed,Rider Cancelled,4.5,4.6,1
TRP00000124,RDR000066,DRV00076,12/19/2025 0:00,0.239583333,Friday,Riyadh Park Mall,Riyadh Front,Riyadh,UberBLACK,11.6,57,70.13,1,70.13,Mada,Completed,Rider Cancelled,4,4.4,0
TRP00000125,RDR000066,DRV00354,12/8/2025 0:00,0.830555556,Monday,Kingdom Centre,Riyadh Park Mall,Riyadh,UberSELECT,19.1,79,77.65,1.96,152.19,Mada,Completed,Rider Cancelled,3.6,5,1
TRP00000126,RDR000066,DRV00223,12/22/2025 0:00,0.205555556,Monday,Granada Center,Riyadh Park Mall,Riyadh,UberComfort,20.6,97,57.35,1,57.35,Apple Pay,Completed,Rider Cancelled,3.7,4,0
TRP00000127,RDR000066,DRV00355,12/18/2025 0:00,0.094444444,Thursday,Diriyah,Diplomatic Quarter,Riyadh,UberSELECT,7.4,21,45.23,1,45.23,Mada,Completed,Rider Cancelled,4.9,3.7,0
TRP00000128,RDR000066,DRV00277,12/21/2025 0:00,0.751388889,Sunday,King Khalid International Airport,Riyadh Park Mall,Riyadh,UberX,42.8,184,119.42,2.33,278.25,Mada,Completed,Rider Cancelled,4.4,3.5,1
TRP00000129,RDR000066,DRV00238,12/19/2025 0:00,0.635416667,Friday,Riyadh Front,Boulevard Riyadh City,Riyadh,UberXL,5.1,11,39.95,1,39.95,Apple Pay,Completed,Rider Cancelled,4.4,4,0
TRP00000130,RDR000066,DRV00114,12/25/2025 0:00,0.2,Thursday,Al Faisaliyah Tower,Diplomatic Quarter,Riyadh,UberBLACK,6.6,17,46.56,1,46.56,Cash,Completed,Rider Cancelled,3.6,4.9,0
TRP00000131,RDR000287,DRV00366,10/5/2025 0:00,0.457638889,Sunday,Dammam,Aramco Residential Camp,Dhahran,UberComfort,34.8,121,124.91,1,124.91,Debit Card,Completed,Rider Cancelled,3.5,4.9,0
TRP00000132,RDR000287,DRV00387,10/15/2025 0:00,0.275694444,Wednesday,Aramco Residential Camp,Saudi Aramco,Dhahran,UberX,14.1,53,70.06,1,70.06,Debit Card,Completed,Rider Cancelled,3.5,3.7,0
TRP00000133,RDR000287,DRV00274,10/18/2025 0:00,0.974305556,Saturday,Dhahran Hills,Aramco Residential Camp,Dhahran,UberX,19.2,71,62.17,1.42,88.28,Mada,Completed,Rider Cancelled,4.3,4.6,1
TRP00000134,RDR000287,DRV00379,9/30/2025 0:00,0.170833333,Tuesday,Dhahran Hills,Aramco Residential Camp,Dhahran,UberSELECT,26,80,83.54,1,83.54,Cash,Completed,Rider Cancelled,3.6,3.6,0
TRP00000135,RDR000287,DRV00311,11/20/2025 0:00,0.589583333,Thursday,Dammam,Al Khobar,Dhahran,UberComfort,16.1,61,64.29,1,64.29,Debit Card,Cancelled,No Driver Available,3.9,4,0
TRP00000136,RDR000287,DRV00210,11/18/2025 0:00,0.690277778,Tuesday,Al Danah,Scitech,Dhahran,UberXL,37.1,115,156.89,1,156.89,Debit Card,Completed,Rider Cancelled,4.7,4.6,0
TRP00000137,RDR000287,DRV00311,9/18/2025 0:00,0.8125,Thursday,Scitech,Al Khobar Corniche,Dhahran,UberX,27.1,68,105.59,1,105.59,Debit Card,No-Show,Payment Issue,3.9,4,1
TRP00000138,RDR000287,DRV00379,12/11/2025 0:00,0.293055556,Thursday,Dammam,King Fahd University,Dhahran,UberComfort,2.8,8,28.81,2.31,66.55,Credit Card,Completed,Rider Cancelled,4.7,4.9,1
TRP00000139,RDR000287,DRV00387,12/14/2025 0:00,0.189583333,Sunday,Al Khobar Corniche,Dammam,Dhahran,UberSELECT,44.9,154,152.99,1,152.99,Apple Pay,Completed,Rider Cancelled,4,4,0
TRP00000140,RDR000287,DRV00311,12/2/2025 0:00,0.633333333,Tuesday,Al Khobar Corniche,Aramco Residential Camp,Dhahran,UberBLACK,14.8,71,95.24,1,95.24,Debit Card,Cancelled,Driver Cancelled,3.9,4,0
TRP00000141,RDR000636,DRV00311,1/10/2023 0:00,0.640277778,Tuesday,Al Khobar,Scitech,Dhahran,UberSELECT,7.2,29,49.57,1,49.57,Debit Card,No-Show,No Driver Available,3.9,4,0
TRP00000142,RDR000636,DRV00197,9/23/2022 0:00,0.054166667,Friday,King Fahd University,Dhahran Hills,Dhahran,UberXL,30.2,128,103.74,1,103.74,Credit Card,Completed,Rider Cancelled,3.7,4.4,0
TRP00000143,RDR000636,DRV00311,3/11/2022 0:00,0.070833333,Friday,Al Khobar,Al Khobar Corniche,Dhahran,UberComfort,4.3,13,28.28,1,28.28,Credit Card,No-Show,Driver Cancelled,3.9,4,0
TRP00000144,RDR000636,DRV00311,8/23/2025 0:00,0.226388889,Saturday,Al Danah,Al Khobar,Dhahran,UberComfort,34.5,98,101.58,1,101.58,Credit Card,No-Show,Rider Cancelled,3.9,4,0
TRP00000145,RDR000636,DRV00366,1/28/2022 0:00,0.740972222,Friday,Saudi Aramco,Al Khobar Corniche,Dhahran,UberXL,39.9,100,186.14,2.31,429.98,Credit Card,Completed,Rider Cancelled,3.8,4.6,1
TRP00000146,RDR000636,DRV00379,10/26/2022 0:00,0.776388889,Wednesday,King Fahd University,Dhahran Hills,Dhahran,UberSELECT,21.5,84,93.88,1.17,109.84,Credit Card,Completed,Rider Cancelled,4.2,3.8,1
TRP00000147,RDR000636,DRV00311,8/13/2024 0:00,0.844444444,Tuesday,Dhahran Mall,Saudi Aramco,Dhahran,UberSELECT,36,133,144.16,1,144.16,Mada,No-Show,Payment Issue,3.9,4,1
TRP00000148,RDR000636,DRV00197,2/24/2023 0:00,0.100694444,Friday,King Fahd University,Al Khobar Corniche,Dhahran,UberComfort,22.5,108,63.06,1,63.06,Credit Card,Completed,Rider Cancelled,4.9,4,0
TRP00000149,RDR000636,DRV00311,5/28/2022 0:00,0.849305556,Saturday,Al Khobar Corniche,Saudi Aramco,Dhahran,UberX,22,54,96.03,1,96.03,Credit Card,Cancelled,No Driver Available,3.9,4,1
TRP00000150,RDR000636,DRV00311,10/12/2022 0:00,0.485416667,Wednesday,Al Khobar Corniche,Scitech,Dhahran,UberComfort,22.6,76,107.5,1,107.5,Mada,Cancelled,Other,3.9,4,0
TRP00000151,RDR000636,DRV00379,12/2/2021 0:00,0.321527778,Thursday,Dammam,King Fahd University,Dhahran,UberBLACK,21.2,87,79.17,1.25,98.96,Cash,Completed,Rider Cancelled,3.8,4.3,1
TRP00000152,RDR000636,DRV00346,10/10/2020 0:00,0.884027778,Saturday,Dammam,Al Danah,Dhahran,UberX,40.7,135,95.91,1,95.91,Credit Card,Completed,Rider Cancelled,4.3,4.3,0
TRP00000153,RDR000636,DRV00387,12/5/2022 0:00,0.959027778,Monday,Dhahran Hills,Scitech,Dhahran,UberX,34.1,127,84.46,1.1,92.91,Credit Card,Completed,Rider Cancelled,5,4.9,1
TRP00000154,RDR000636,DRV00077,9/9/2022 0:00,0.549305556,Friday,Dhahran Mall,Al Danah,Dhahran,UberSELECT,44.7,140,195.75,1,195.75,Credit Card,Completed,Rider Cancelled,4.5,4.5,0
TRP00000155,RDR000636,DRV00346,5/16/2023 0:00,0.132638889,Tuesday,Al Khobar,Dhahran Hills,Dhahran,UberBLACK,7.5,37,63.87,1,63.87,Credit Card,Completed,Rider Cancelled,4.5,4.3,0
TRP00000156,RDR000636,DRV00311,1/17/2022 0:00,0.311805556,Monday,Aramco Residential Camp,Dhahran Mall,Dhahran,UberSELECT,10.1,46,51.15,1,51.15,Credit Card,Cancelled,Payment Issue,3.9,4,1
TRP00000157,RDR000068,DRV00291,12/2/2022 0:00,0.252777778,Friday,Kingdom Centre,King Khalid International Airport,Riyadh,UberXL,27.7,113,87.2,1,87.2,Credit Card,Completed,Rider Cancelled,3.9,3.8,0
TRP00000158,RDR000068,DRV00330,5/10/2022 0:00,0.679166667,Tuesday,Diriyah,Riyadh Front,Riyadh,UberBLACK,27.7,111,102.69,1,102.69,Debit Card,Completed,Rider Cancelled,3.8,4,0
TRP00000159,RDR000068,DRV00311,11/20/2024 0:00,0.998611111,Wednesday,Riyadh Park Mall,Panorama Mall,Riyadh,UberBLACK,23.3,114,125.55,1,125.55,Debit Card,No-Show,Other,3.9,4,1
TRP00000160,RDR000328,DRV00311,2/27/2023 0:00,0.179861111,Monday,Al Muftaha Village,Abha Palace Hotel,Abha,UberBLACK,22.4,101,93.89,1,93.89,Mada,No-Show,Payment Issue,3.9,4,0
TRP00000161,RDR000328,DRV00311,3/8/2023 0:00,0.565972222,Wednesday,Khamis Mushait,Abha Palace Hotel,Abha,UberXL,12.4,32,72.67,1,72.67,Cash,No-Show,No Driver Available,3.9,4,0
TRP00000162,RDR000328,DRV00311,12/5/2024 0:00,0.252083333,Thursday,Art Street,Rijal Almaa,Abha,UberBLACK,27.9,128,102.72,1,102.72,Cash,Cancelled,Other,3.9,4,0
TRP00000163,RDR000328,DRV00364,1/14/2022 0:00,0.429861111,Friday,Asir National Park,Art Street,Abha,UberComfort,43.4,102,192.75,1,192.75,Cash,Completed,Rider Cancelled,4.6,4.1,0
TRP00000164,RDR000328,DRV00311,9/2/2022 0:00,0.391666667,Friday,Rijal Almaa,Saudi German Hospital,Abha,UberSELECT,15.3,47,79.6,1,79.6,Apple Pay,No-Show,Payment Issue,3.9,4,1
TRP00000165,RDR000328,DRV00363,12/29/2025 0:00,0.265972222,Monday,Abha Regional Airport,Rijal Almaa,Abha,UberX,26.2,69,71.96,1,71.96,Cash,Completed,Rider Cancelled,4.6,3.9,0
TRP00000166,RDR000328,DRV00311,2/27/2022 0:00,0.525,Sunday,Green Mountain,Khamis Mushait,Abha,UberBLACK,30.1,122,113.01,1,113.01,Cash,Cancelled,Payment Issue,3.9,4,0
TRP00000167,RDR000328,DRV00010,12/22/2024 0:00,0.465277778,Sunday,Abha Palace Hotel,Saudi German Hospital,Abha,UberXL,9.9,46,71.77,1,71.77,Credit Card,Completed,Rider Cancelled,4.8,3.6,0
TRP00000168,RDR000328,DRV00397,2/25/2025 0:00,0.018055556,Tuesday,Abha Palace Hotel,Art Street,Abha,UberX,32.4,65,111.17,1,111.17,Cash,Completed,Rider Cancelled,4.9,4.5,0
TRP00000169,RDR000328,DRV00311,11/7/2023 0:00,0.726388889,Tuesday,Asir National Park,Al Soudah,Abha,UberBLACK,33.1,119,117.71,1,117.71,Debit Card,Cancelled,Payment Issue,3.9,4,1
TRP00000170,RDR000328,DRV00199,6/20/2021 0:00,0.147916667,Sunday,Abha Palace Hotel,Art Street,Abha,UberComfort,28.7,79,101.67,1,101.67,Cash,Completed,Rider Cancelled,4.9,4.2,0
TRP00000171,RDR000328,DRV00311,10/10/2024 0:00,0.304861111,Thursday,Al Soudah,Asir National Park,Abha,UberX,19.4,60,74.82,1,74.82,Cash,Cancelled,Driver Cancelled,3.9,4,1
TRP00000172,RDR000328,DRV00276,8/10/2025 0:00,0.570138889,Sunday,Abha Regional Airport,Al Soudah,Abha,UberBLACK,41.5,111,193.19,1,193.19,Cash,Completed,Rider Cancelled,3.9,4.9,0
TRP00000173,RDR000328,DRV00311,6/10/2022 0:00,0.733333333,Friday,Asir National Park,Green Mountain,Abha,UberSELECT,2.7,7,33.49,1,33.49,Apple Pay,No-Show,Payment Issue,3.9,4,1
TRP00000174,RDR000328,DRV00311,10/11/2021 0:00,0.760416667,Monday,Saudi German Hospital,Al Muftaha Village,Abha,UberBLACK,16.3,69,76.99,1,76.99,Cash,Cancelled,Rider Cancelled,3.9,4,1
TRP00000175,RDR000328,DRV00311,10/22/2022 0:00,0.045833333,Saturday,Al Muftaha Village,Green Mountain,Abha,UberX,16.6,71,78.85,1,78.85,Cash,No-Show,No Driver Available,3.9,4,0
TRP00000176,RDR000396,DRV00202,7/29/2024 0:00,0.634722222,Monday,Aramco Residential Camp,Dammam,Dhahran,UberXL,20.6,83,87.71,1,87.71,Cash,Completed,Rider Cancelled,4.7,4.6,0
TRP00000177,RDR000396,DRV00311,4/2/2021 0:00,0.53125,Friday,Dhahran Mall,Al Danah,Dhahran,UberSELECT,17.5,39,89.67,1,89.67,Cash,No-Show,No Driver Available,3.9,4,0
TRP00000178,RDR000396,DRV00254,7/2/2020 0:00,0.227083333,Thursday,Al Danah,Dammam,Dhahran,UberBLACK,24,55,85.62,1,85.62,Cash,Completed,Rider Cancelled,4.8,3.5,0
TRP00000179,RDR000396,DRV00366,6/21/2020 0:00,0.997916667,Sunday,Al Khobar,Al Khobar Corniche,Dhahran,UberBLACK,24.4,98,86.11,1.41,121.42,Cash,Completed,Rider Cancelled,3.7,3.8,1
TRP00000180,RDR000396,DRV00257,5/21/2020 0:00,0.469444444,Thursday,Al Khobar Corniche,Al Khobar,Dhahran,UberBLACK,28.5,96,89.82,1,89.82,Cash,Completed,Rider Cancelled,4.8,4.1,0
TRP00000181,RDR000396,DRV00254,4/12/2023 0:00,0.577777778,Wednesday,Dammam,Dhahran Mall,Dhahran,UberSELECT,15.8,76,57.66,1,57.66,Cash,Completed,Rider Cancelled,3.9,4.5,0
TRP00000182,RDR000396,DRV00029,12/24/2025 0:00,0.305555556,Wednesday,Dhahran Hills,Scitech,Dhahran,UberXL,17.7,84,75.43,2.06,155.39,Cash,Completed,Rider Cancelled,4.9,4.2,1
TRP00000183,RDR000396,DRV00311,10/16/2022 0:00,0.919444444,Sunday,Dhahran Hills,Al Khobar,Dhahran,UberComfort,29.2,79,119.59,1,119.59,Cash,No-Show,Payment Issue,3.9,4,1
TRP00000184,RDR000396,DRV00077,11/23/2024 0:00,0.767361111,Saturday,Al Khobar,Dammam,Dhahran,UberXL,25.4,111,100.5,2,201,Cash,Completed,Rider Cancelled,3.7,3.9,1
TRP00000185,RDR000396,DRV00173,1/8/2020 0:00,0.778472222,Wednesday,Dhahran Hills,Aramco Residential Camp,Dhahran,UberXL,6.6,15,45.33,2.16,97.91,Cash,Completed,Rider Cancelled,4.2,4.1,1
TRP00000186,RDR000396,DRV00311,2/18/2025 0:00,0.181944444,Tuesday,Saudi Aramco,Al Khobar,Dhahran,UberX,14.7,69,52.39,1,52.39,Cash,Cancelled,Driver Cancelled,3.9,4,0
TRP00000187,RDR000245,DRV00343,9/7/2024 0:00,0.272916667,Saturday,Rashid Mega Mall,Hejaz Railway Museum,Medina,UberXL,6.2,25,37.02,1,37.02,Apple Pay,Completed,Rider Cancelled,4.6,3.5,0
TRP00000188,RDR000245,DRV00343,10/20/2020 0:00,0.910416667,Tuesday,Mount Uhud,Old Bazaar,Medina,UberBLACK,9.5,23,69.01,1,69.01,Apple Pay,Completed,Rider Cancelled,4.1,3.8,0
TRP00000189,RDR000245,DRV00311,6/4/2024 0:00,0.500694444,Tuesday,Date Market,Qiblatayn Mosque,Medina,UberXL,27.5,87,114.85,1,114.85,Apple Pay,No-Show,Rider Cancelled,3.9,4,0
TRP00000190,RDR000245,DRV00252,8/7/2025 0:00,0.224305556,Thursday,Hejaz Railway Museum,Qiblatayn Mosque,Medina,UberXL,6.9,27,53.04,1,53.04,Apple Pay,Completed,Rider Cancelled,4.1,4.1,0
TRP00000191,RDR000245,DRV00040,7/11/2023 0:00,0.610416667,Tuesday,Mount Uhud,Hejaz Railway Museum,Medina,UberBLACK,27.4,110,100.54,1,100.54,Apple Pay,Completed,Rider Cancelled,4.1,3.7,0
TRP00000192,RDR000245,DRV00040,2/14/2021 0:00,0.766666667,Sunday,Al Noor Mall,Mount Uhud,Medina,UberXL,29.3,119,129.41,1.47,190.23,Apple Pay,Completed,Rider Cancelled,4.2,3.7,1
TRP00000193,RDR000245,DRV00311,3/6/2020 0:00,0.458333333,Friday,Rashid Mega Mall,Mount Uhud,Medina,UberComfort,37.1,181,131.13,1,131.13,Apple Pay,Cancelled,Payment Issue,3.9,4,0
TRP00000194,RDR000245,DRV00224,7/22/2024 0:00,0.631944444,Monday,Quba Mosque,Al-Masjid an-Nabawi,Medina,UberComfort,14.6,41,59.42,1,59.42,Apple Pay,Completed,Rider Cancelled,4.6,4.6,0
TRP00000195,RDR000245,DRV00132,11/5/2020 0:00,0.754861111,Thursday,Old Bazaar,Date Market,Medina,UberSELECT,25.3,108,110.68,2.13,235.75,Apple Pay,Completed,Rider Cancelled,3.7,4.7,1
TRP00000196,RDR000245,DRV00321,8/15/2024 0:00,0.348611111,Thursday,Quba Mosque,Taibah University,Medina,UberX,35.4,95,145.02,1.92,278.44,Debit Card,Completed,Rider Cancelled,4.4,4.1,1
TRP00000197,RDR000245,DRV00180,3/30/2020 0:00,0.765277778,Monday,Taibah University,Old Bazaar,Medina,UberBLACK,25.2,74,115.22,1.14,131.35,Cash,Completed,Rider Cancelled,5,4.5,1
TRP00000198,RDR000245,DRV00179,3/29/2020 0:00,0.371527778,Sunday,Mount Uhud,Qiblatayn Mosque,Medina,UberComfort,8.3,24,45.36,1.94,88,Apple Pay,Completed,Rider Cancelled,3.7,4.4,1
TRP00000199,RDR000378,DRV00311,8/22/2024 0:00,0.522222222,Thursday,Prince Sultan University,Al Khobar Park,Khobar,UberXL,42.9,127,115.62,1,115.62,Cash,Cancelled,Rider Cancelled,3.9,4,0
TRP00000200,RDR000378,DRV00190,5/20/2025 0:00,0.118055556,Tuesday,Fanateer,Al Khobar Park,Khobar,UberComfort,43.6,195,147.18,1,147.18,Apple Pay,Completed,Rider Cancelled,4.3,3.7,0
TRP00000201,RDR000378,DRV00151,7/7/2024 0:00,0.045833333,Sunday,Oasis Mall,Corniche Al Khobar,Khobar,UberX,42,103,145.23,1,145.23,Apple Pay,Completed,Rider Cancelled,5,4.9,0
TRP00000202,RDR000378,DRV00357,10/28/2024 0:00,0.336805556,Monday,Al Khobar Waterfront,Prince Sultan University,Khobar,UberX,18,84,55.9,1.98,110.68,Credit Card,Completed,Rider Cancelled,4.5,3.9,1
TRP00000203,RDR000378,DRV00311,12/23/2024 0:00,0.627777778,Monday,Dhahran Mall,Prince Sultan University,Khobar,UberBLACK,31.2,63,143.06,1,143.06,Credit Card,No-Show,Payment Issue,3.9,4,0
TRP00000204,RDR000611,DRV00311,11/30/2021 0:00,0.308333333,Tuesday,Corniche Dammam,Dammam Seafront,Dammam,UberX,15.5,71,54.85,1,54.85,Cash,No-Show,Driver Cancelled,3.9,4,1
TRP00000205,RDR000611,DRV00285,4/24/2025 0:00,0.169444444,Thursday,Al Shati Mall,King Fahd International Airport,Dammam,UberBLACK,30,99,137.77,1,137.77,Cash,Completed,Rider Cancelled,4.4,4.2,0
TRP00000206,RDR000611,DRV00158,1/29/2022 0:00,0.2,Saturday,Corniche Dammam,Dammam University,Dammam,UberSELECT,43.4,127,118.09,1,118.09,Cash,Completed,Rider Cancelled,4.3,4.4,0
TRP00000207,RDR000611,DRV00311,11/19/2025 0:00,0.917361111,Wednesday,Dolphin Village,Al Danah Mall,Dammam,UberBLACK,28.1,72,112.91,1,112.91,Cash,No-Show,Driver Cancelled,3.9,4,1
TRP00000208,RDR000611,DRV00351,2/23/2022 0:00,0.313194444,Wednesday,Al Faisaliyah,Corniche Dammam,Dammam,UberBLACK,40.2,81,139.18,1.26,175.37,Cash,Completed,Rider Cancelled,4.1,4.3,1
TRP00000209,RDR000611,DRV00217,11/1/2025 0:00,0.084027778,Saturday,Al Faisaliyah,Corniche Dammam,Dammam,UberX,13.3,28,48.05,1,48.05,Cash,Completed,Rider Cancelled,4.4,4.3,0
TRP00000210,RDR000611,DRV00311,6/14/2025 0:00,0.503472222,Saturday,Al Shati Mall,Al Faisaliyah,Dammam,UberBLACK,8.6,19,57.37,1,57.37,Cash,No-Show,Driver Cancelled,3.9,4,0
TRP00000211,RDR000611,DRV00080,9/16/2023 0:00,0.777777778,Saturday,Corniche Dammam,King Fahd Park,Dammam,UberXL,33.4,151,89.96,1.46,131.34,Debit Card,Completed,Rider Cancelled,4.2,4.4,1
TRP00000212,RDR000611,DRV00102,3/9/2022 0:00,0.03125,Wednesday,Dammam Seafront,King Fahd International Airport,Dammam,UberComfort,23.3,70,95.04,1,95.04,Credit Card,Completed,Rider Cancelled,4.1,4.6,0
TRP00000213,RDR000611,DRV00309,11/3/2025 0:00,0.014583333,Monday,Ibn Khaldun Mall,Dolphin Village,Dammam,UberBLACK,4.7,19,40.98,1,40.98,Cash,Completed,Rider Cancelled,4,4.2,0
TRP00000214,RDR000611,DRV00304,7/31/2023 0:00,0.219444444,Monday,Corniche Dammam,Dammam Seafront,Dammam,UberComfort,33.9,68,138.2,1,138.2,Cash,Completed,Rider Cancelled,4,4.9,0
TRP00000215,RDR000611,DRV00237,9/18/2021 0:00,0.74375,Saturday,Ibn Khaldun Mall,Al Danah Mall,Dammam,UberSELECT,12.7,60,60.92,1.08,65.79,Cash,Completed,Rider Cancelled,3.7,4.5,1
TRP00000216,RDR000611,DRV00130,5/29/2024 0:00,0.059027778,Wednesday,Corniche Dammam,Al Shati Mall,Dammam,UberSELECT,35.3,103,98.55,1,98.55,Debit Card,Completed,Rider Cancelled,3.9,4.7,0
TRP00000217,RDR000611,DRV00331,2/13/2024 0:00,0.484027778,Tuesday,Dammam University,Al Danah Mall,Dammam,UberBLACK,34.7,94,100.99,1,100.99,Apple Pay,Completed,Rider Cancelled,4,4.8,0
TRP00000218,RDR000611,DRV00206,7/10/2021 0:00,0.891666667,Saturday,Dolphin Village,Corniche Dammam,Dammam,UberComfort,24.8,67,86.9,1,86.9,Mada,Completed,Rider Cancelled,3.6,4.9,0
TRP00000219,RDR000611,DRV00351,10/31/2023 0:00,0.95625,Tuesday,King Fahd Park,Al Shati Mall,Dammam,UberX,27,94,102.32,1.2,122.78,Cash,Completed,Rider Cancelled,3.6,4.5,1
TRP00000220,RDR000611,DRV00074,4/14/2023 0:00,0.530555556,Friday,King Fahd Park,Ibn Khaldun Mall,Dammam,UberXL,13.7,30,62.65,1,62.65,Cash,Completed,Rider Cancelled,3.7,3.7,0
TRP00000221,RDR000611,DRV00311,10/18/2023 0:00,0.148611111,Wednesday,King Fahd Park,Al Danah Mall,Dammam,UberXL,15.3,42,54.63,1,54.63,Mada,Cancelled,No Driver Available,3.9,4,0
TRP00000222,RDR000527,DRV00007,4/15/2022 0:00,0.422916667,Friday,Red Sea Mall,Mall of Arabia,Jeddah,UberSELECT,19,40,76.66,1,76.66,Debit Card,Completed,Rider Cancelled,4.9,4.8,0
TRP00000223,RDR000527,DRV00278,3/1/2024 0:00,0.295833333,Friday,Al Andalus Mall,Red Sea Mall,Jeddah,UberComfort,7.2,15,40.98,1.97,80.73,Debit Card,Completed,Rider Cancelled,4.1,4.4,1
TRP00000224,RDR000527,DRV00034,7/14/2022 0:00,0.084027778,Thursday,Red Sea Mall,Mall of Arabia,Jeddah,UberXL,36.8,83,166.09,1,166.09,Cash,Completed,Rider Cancelled,4.9,3.6,0
TRP00000225,RDR000527,DRV00341,9/8/2025 0:00,0.975694444,Monday,Al Andalus Mall,King Abdulaziz International Airport,Jeddah,UberXL,31.4,79,97.09,1.93,187.38,Debit Card,Completed,Rider Cancelled,4.8,3.6,1
TRP00000226,RDR000659,DRV00311,8/29/2024 0:00,0.580555556,Thursday,Taif University,Al Kar Tourist Village,Taif,UberX,5.8,18,34.1,1,34.1,Cash,No-Show,Other,3.9,4,0
TRP00000227,RDR000659,DRV00062,11/29/2024 0:00,0.016666667,Friday,Taif Regional Airport,Taif University,Taif,UberBLACK,35.6,107,141.3,1,141.3,Cash,Completed,Rider Cancelled,3.5,4.4,0
TRP00000228,RDR000659,DRV00311,6/10/2023 0:00,0.077083333,Saturday,Al Kar Tourist Village,Okaz Souk,Taif,UberSELECT,35,174,154.68,1,154.68,Cash,Cancelled,Driver Cancelled,3.9,4,0
TRP00000229,RDR000659,DRV00219,12/30/2025 0:00,0.075,Tuesday,Al Rudaf Park,Al Kar Tourist Village,Taif,UberSELECT,42.2,209,117.61,1,117.61,Mada,Completed,Rider Cancelled,4.9,3.5,0
TRP00000230,RDR000659,DRV00026,1/9/2025 0:00,0.191666667,Thursday,Al Rudaf Park,Taif University,Taif,UberBLACK,15.3,53,61.85,1,61.85,Debit Card,Completed,Rider Cancelled,4.3,3.5,0
TRP00000231,RDR000659,DRV00311,8/6/2022 0:00,0.447916667,Saturday,Taif Rose Festival,Al Shafa,Taif,UberX,2.9,10,30.74,1,30.74,Credit Card,No-Show,Other,3.9,4,0
TRP00000232,RDR000659,DRV00311,12/17/2023 0:00,0.945833333,Sunday,Al Shafa,Shafa Mountains,Taif,UberSELECT,15,36,63.96,1,63.96,Cash,No-Show,Payment Issue,3.9,4,1
TRP00000233,RDR000659,DRV00057,11/3/2022 0:00,0.940972222,Thursday,Okaz Souk,Taif Regional Airport,Taif,UberComfort,30.6,135,107.37,2.05,220.11,Cash,Completed,Rider Cancelled,3.8,3.5,1
TRP00000234,RDR000659,DRV00311,1/17/2025 0:00,0.049305556,Friday,Okaz Souk,Taif Regional Airport,Taif,UberBLACK,11.5,42,71.65,1,71.65,Cash,Cancelled,Rider Cancelled,3.9,4,0
TRP00000235,RDR000659,DRV00311,8/28/2023 0:00,0.236111111,Monday,Shafa Mountains,Al Shafa,Taif,UberXL,2.5,6,31.72,1,31.72,Credit Card,No-Show,Rider Cancelled,3.9,4,0
TRP00000236,RDR000659,DRV00358,1/11/2024 0:00,0.615277778,Thursday,Al Shafa,Taif Rose Festival,Taif,UberXL,23.2,72,91.26,1,91.26,Cash,Completed,Rider Cancelled,4.5,4.5,0
TRP00000237,RDR000659,DRV00311,4/11/2022 0:00,0.054166667,Monday,Al Hada,Al Shafa,Taif,UberSELECT,42.9,95,121.03,1,121.03,Cash,Cancelled,Rider Cancelled,3.9,4,0
TRP00000238,RDR000530,DRV00185,8/10/2023 0:00,0.81875,Thursday,Rijal Almaa,Asir National Park,Abha,UberXL,42.5,106,180.99,2.05,371.03,Mada,Completed,Rider Cancelled,3.8,3.8,1
TRP00000239,RDR000530,DRV00008,10/16/2022 0:00,0.8875,Sunday,Art Street,Green Mountain,Abha,UberX,4.1,15,25.39,1,25.39,Cash,Completed,Rider Cancelled,4.1,3.9,0
TRP00000240,RDR000530,DRV00311,3/15/2025 0:00,0.254166667,Saturday,Asir National Park,Art Street,Abha,UberComfort,29.4,144,100.38,1,100.38,Cash,No-Show,Payment Issue,3.9,4,0
TRP00000241,RDR000530,DRV00259,10/15/2022 0:00,0.111805556,Saturday,Khamis Mushait,Al Muftaha Village,Abha,UberComfort,18,56,55.39,1,55.39,Cash,Completed,Rider Cancelled,3.9,4.8,0
TRP00000242,RDR000530,DRV00204,7/6/2021 0:00,0.945833333,Tuesday,Al Soudah,Abha Palace Hotel,Abha,UberSELECT,36.8,119,147.69,1.8,265.84,Cash,Completed,Rider Cancelled,4.7,4.1,1
TRP00000243,RDR000623,DRV00122,5/26/2023 0:00,0.378472222,Friday,Dhahran Hills,Saudi Aramco,Dhahran,UberBLACK,26.6,94,123.34,2.42,298.48,Credit Card,Completed,Rider Cancelled,4.9,4.2,1
TRP00000244,RDR000623,DRV00311,11/30/2021 0:00,0.255555556,Tuesday,Saudi Aramco,Al Danah,Dhahran,UberX,44.5,147,195.17,1,195.17,Credit Card,No-Show,Other,3.9,4,0
